Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
1,1,1.8516021228463209,0,0,173,40.78831727287438,214.4694538713498,222.65311741905742,0.9936576439756032,1,1
1,1,1.9774164763064217,0,1,290,2349.5033413545516,526.8204156537952,361.2058981219894,0.9902190387186149,1,1
1,1,-0.023431005991803384,0,0,220,2762.2648762190147,102.72090583288826,171.73906881831215,0.9894442139664071,0,1
0,0,0.024979221266861047,1,2,118,-153.27904772206838,33.1498772244306,481.3538056193768,0.9929988063381435,0,0
0,0,0.013771315606334817,0,0,245,95.98779529421367,109.16060410696461,359.59649907936824,1.0007482262505867,2,1
1,1,0.016489446702467127,0,0,337,2240.141348034658,138.7184315726712,361.3040237320691,0.9966241460494792,2,1
1,1,1.8885949454786404,0,0,376,4464.809284299453,181.66621682390877,359.53340998794107,0.9858117098608025,0,1
1,1,0.009625396885884097,1,0,136,2784.8252784328533,105.47732209139028,361.8513400940005,0.9926097708525745,1,1
1,1,0.962717070031117,0,0,420,96.9965926749619,157.5898767524806,362.328908642475,0.991622938150517,0,1
1,1,0.009867717877432626,0,0,301,90.24036196453827,63.91291317170841,360.4188113665353,0.9965172464632822,0,1
0,0,-0.02463139525337739,0,0,211,1397.7333100865646,73.11714924702245,363.59218488804044,1.0041477528412273,2,1
1,1,3.0154660481241202,0,0,75,1976.1424532358208,60.66735786577397,357.80946851050686,-0.08399226598055189,1,0
1,1,0.018386661610779297,0,0,293,2561.7244001688487,111.21079042651161,359.5647462724753,1.0065850349413552,1,1
1,1,3.018499883579167,0,0,202,-135.77925688303165,109.3279822515936,298.29933294745837,-0.0013062224217343966,0,0
1,0,0.04629114846687553,1,0,18,3033.444889682083,116.68744437978623,361.6389891228516,-0.044633541573768344,0,0
1,1,0.003540490566377895,1,0,287,2181.1714284973373,100.99942567213398,359.5234160090764,1.0006524700448125,2,1
1,1,-0.001884737121477758,1,0,49,2393.4262269074,78.92121659126562,447.0657355072209,0.9822711333591582,0,1
1,0,0.9938324200679571,0,0,318,156.5289229288646,126.33890639746511,360.8435722236837,0.9897369499161354,1,1
1,1,-0.017775887755493956,1,0,256,1616.204758636472,124.12400321032798,362.6549910263421,0.9967800079501468,1,1
1,1,1.9775446990906462,1,0,98,4897.188250443691,453.38531360932853,360.64245868589745,-0.06012766252516283,0,0
1,1,1.9729240899602751,0,0,438,2057.518796074829,102.17996770753305,360.71795925924255,0.9977902727143972,1,1
1,1,0.9521410165971345,0,1,443,113.30526577823231,248.10526614792764,362.13921132012956,1.0025646825558214,0,1
1,0,0.012663028795972246,0,0,244,2274.428919386747,123.52122252653042,360.9832319798281,0.9891379476412906,1,1
0,0,-0.012464179286502933,1,0,83,2361.56832891552,100.0481643017404,358.5437858974663,0.9944244637681455,0,1
1,1,3.102359391715889,0,1,484,177.40250253975748,250.55438873002853,362.1863950492285,0.9988282760127608,2,0
0,1,2.840019346026677,0,0,280,2116.067873204063,95.10750061010688,361.1317622576216,0.9971099893773973,0,1
1,1,0.00465493347126179,0,0,466,4924.944415325054,135.53646804964072,358.8563574890518,-0.02944952534823133,0,0
1,1,-0.0012421337849104351,1,0,58,2258.1965828703137,80.92356648472906,459.21228018153806,-0.07708547500666077,2,0
1,1,1.909723788582321,0,0,377,18.778511896215306,129.4925443618446,360.66313901233946,0.9932557912314841,2,1
1,1,-0.009597831855855478,1,0,113,1748.482620110571,60.73786621474658,359.74621987933244,0.9944228014818861,0,1
1,1,2.0632875417450633,0,0,424,174.42120646920844,132.61112304353458,360.0314318521029,1.0068971688592583,0,1
1,1,3.103121567578051,0,0,440,88.92936985597073,246.35371684967444,362.31414221389053,0.9872042772809763,2,0
0,2,-0.010731265230595807,1,0,457,82.15923805111082,208.86163089125648,359.0137591555267,0.9913985726495643,0,0
0,0,-0.024821707080237544,1,0,140,2438.818637961437,133.34928276863536,360.85454772656215,0.9957748340615429,0,1
1,1,-0.007072783812519599,0,0,126,8196.57942661042,139.19726634820543,361.7328481532577,0.9858409010357346,1,1
1,1,1.0324627248772973,0,0,522,-16.89165012662,104.45982141252198,360.28103270218213,0.024588262439033504,2,0
0,0,-0.028238931547383765,1,0,150,2778.9521691969667,169.32459332906592,361.23552999425704,0.9964995469827083,1,1
1,1,-0.01191755054526489,0,0,61,2106.646902411351,86.53618484092365,360.506121094399,0.9931099722276489,1,1
1,1,0.01782293544792021,0,0,178,2008.0159152244955,127.72731207210953,203.64786164461492,0.990220830932977,2,1
0,1,2.8703433863754286,0,0,291,242.5165859946624,92.91474145131896,360.9448244392545,0.9989560682982102,1,1
1,0,0.04504559549971266,1,0,204,34.59047727792378,52.98768122150055,299.34206610395813,0.9950335265445847,1,1
0,0,-0.005792599863469243,0,0,212,146.35779156675625,68.5063806244931,361.6784838353354,0.9979871245758725,2,1
0,0,0.00608582594053666,0,0,94,2745.7331271942244,114.48015664518464,359.9868488313554,0.9988274571433736,2,1
2,1,2.993395790617394,0,1,477,240.84728430594745,121.8587039999167,360.0086625086654,0.996411862870252,2,0
1,1,-0.016338886149128016,1,0,92,2207.985765800567,97.17973455986973,358.342325113209,0.9948926919199836,0,1
1,1,-0.012650136610720848,1,0,135,1876.7707335790576,86.989455749568,182.77637761152045,0.98241607361262,2,1
0,0,0.002877193631168337,1,0,167,1926.727437916436,92.22135426844065,361.134678694462,0.9967752060653468,0,1
1,1,0.007354958421499056,0,0,315,2669.712383496569,82.82756962542142,362.17016940513656,1.0013473019819208,2,1
1,0,0.030332624000311344,0,0,364,2073.0816694965606,123.95298058507971,359.3037339322818,0.9866913340254876,2,1
1,1,2.6944070478629296,0,0,484,248.51396511100003,126.34631183978152,359.64972751983606,0.9911488131472737,0,0
1,1,-0.009176527824808718,0,0,276,5380.84863264004,124.75162133222474,358.3529443524796,0.9959669005271854,1,1
1,0,0.0024150222842818816,0,2,250,43.058506686094724,78.33609369292631,359.1124263140354,1.0047013834291854,0,1
1,1,0.028190761372074057,0,1,411,129.82099235259574,103.11934664419626,360.1450765940961,0.98976822787525,2,1
1,1,2.8817934080988916,0,0,438,-41.04830344079513,132.2348182108648,460.6871376864078,-0.018045216798813643,0,0
0,0,2.96093989543752,0,1,544,143.67725217977448,138.94177905379544,358.264034342939,-0.02712337700748569,0,0
1,1,0.0058386784135391456,1,0,391,220.3137056685127,111.79791645511024,359.46569909367133,0.9942189185016289,0,1
1,1,-0.0050835062807640646,1,0,419,2140.23087741235,148.54872532509822,361.37827725273183,0.9883864534139513,0,0
1,1,-0.016559496581771232,0,0,161,3139.5148816466235,122.82830198521137,203.66810450630223,0.9952751729790937,1,1
1,0,2.943586076745596,0,2,430,-97.26387489423927,54.89259555407254,360.7359115116302,0.9925597043971862,0,0
1,1,1.9771854914534919,0,0,407,-77.10873845648034,117.96244998719732,360.6759048937456,-0.10678259654985785,2,0
0,0,0.0031227248145783747,1,0,49,-199.3609703434538,66.31336440401623,471.7358069115984,-0.12494168712774736,0,0
1,0,0.014756580833242357,0,0,346,1591.4163909246474,92.88691681868241,360.6544869828519,0.9908655936871986,2,1
1,1,3.0843243097824473,1,0,327,2744.153490232281,97.20255337515246,359.593139242165,0.9881147439968596,0,1
0,0,0.009577677811027875,0,0,136,-188.55104851905443,113.8164514804053,362.1169152354826,0.980212223217918,0,0
0,0,-0.02718163509756834,0,0,99,2234.2112444218596,74.39604492077353,311.656819188065,1.0002168112605632,0,1
1,1,1.9909315829413528,0,0,429,13.416676845597316,78.57747920924953,362.62442830810363,-0.11170993142596003,0,0
1,0,-0.015192737390655946,0,0,221,2733.869617059993,119.20832772232663,361.3025054716561,0.9918621838905806,2,1
1,1,0.037882627466351314,0,0,266,2912.556436532388,168.17894282755623,360.08759001668255,-0.05248240689531346,2,1
1,1,-0.0060846721294472075,0,0,372,1214.881369201737,61.586018305542325,98.93411050036599,1.001146234027902,1,1
0,0,-0.04782716211544453,1,0,125,-199.60828905360367,45.06422746911909,360.3650192032852,0.9910210095179107,1,1
1,0,-0.017780372067158053,1,0,233,2170.911326881756,107.76815946529206,496.61996264329144,0.9936020511126747,0,1
0,0,-0.018413051405664363,0,1,488,38.949780809304826,100.35482512551093,359.5087129172078,-0.049379219846755945,0,0
0,0,1.0209962553207323,0,0,135,4201.278458493667,61.98390389618348,358.9405647149248,-0.07377930863697003,2,0
0,0,0.04147411661173166,1,0,296,39.69847271412974,71.97569435950763,360.56636618954167,0.9947286859572354,1,1
1,0,0.015225317277555408,1,0,144,2339.88377357868,134.56626903642902,361.4550769874058,0.9984442990447899,2,1
1,1,1.9674466946350742,0,0,136,1736.6241411511205,79.53672785355018,359.96217458423365,1.0044464372168749,2,1
1,1,-0.04634971123114711,1,0,167,2763.5241293390777,169.4901915510182,451.08734944595494,0.037445699474220225,0,0
1,0,-0.006576575058853881,1,0,40,5.274558514777974,65.31328426465626,359.0516051192232,0.9978074405807498,1,1
1,1,2.0223684867547798,0,0,53,2518.28581319609,105.94382020104794,360.63029014645434,1.0016123688247665,0,1
1,1,-0.0026387716692911167,0,0,253,2228.3454323097017,121.24944766832638,361.7598945349471,0.9953392810918312,2,1
1,1,3.0121289456835756,0,1,471,322.1554268696461,144.2845997997477,361.8317529653437,0.04019122062713853,2,0
1,1,-0.018447189211608966,0,0,267,1460.7968200208204,111.99585166041783,361.07693121616524,-0.04047234404299766,2,1
1,1,2.8847204250103333,0,0,232,2299.157258654426,96.79996034233218,359.5333029961445,0.9847294623241831,1,1
1,1,1.0459345958389275,0,0,337,2023.2282290614198,112.79456068957398,293.14474642746194,0.9946608699344854,2,1
1,1,1.0263583146503297,0,1,431,208.61352862201073,124.60102707807121,361.51652409289824,0.9853503173157063,0,1
1,1,2.105873217049365,0,0,276,2984.609686794267,142.24498258818141,359.56733796233516,0.9928491519757373,1,1
1,1,-0.017744709988608328,0,0,230,2857.7778504440507,121.33805595029675,359.7818777133936,0.9882031189102585,0,1
1,1,-0.06628920304554517,0,0,307,2409.3215515253173,209.37613820163259,362.54865054450437,1.0033980213216769,0,1
0,0,1.0549337316851481,0,0,228,185.7702517062236,56.972876452777385,179.47176946320639,0.9860006640028877,0,1
0,0,0.07138069128157734,0,0,206,-274.29547667136615,42.64225650113525,358.4685393646106,0.9940547578153386,1,0
1,1,1.0484466794420644,0,1,523,208.7539713853258,185.7265678615449,360.73218604686934,-0.03313822255148401,0,0
1,1,0.012280522911435034,0,0,268,2234.7602953735623,147.44882317047643,360.64371462566174,0.9834432405600895,2,1
1,1,-0.024478220607588044,1,0,105,6302.673957648716,151.75734407959985,360.6809506320739,0.9981958506013592,2,1
1,1,2.9350116388417486,0,0,321,4544.194964710889,147.93014997928898,186.25605073468867,0.003978542322497061,2,0
1,0,0.010378124492863775,0,0,91,2339.1159625387786,124.84237529749761,359.9494305638976,1.0000825707971128,1,1
0,0,-0.03334219426252211,1,0,334,-49.95691910381886,73.93438966972045,360.09126530194396,1.000153246260932,2,1
0,0,0.006076033964151286,1,0,-18,2602.552652360245,72.53126893477815,360.16735001668405,0.995566063900174,0,1
0,0,-0.003870285594059992,1,0,353,-53.32742091738466,105.7900307504324,360.4225709923722,-0.09204466002876636,0,0
1,1,0.004947306658154056,0,0,61,1828.2571146712,100.65832317242976,361.6195866720933,0.9987269602975348,1,1
1,0,-0.014383312251475048,0,0,540,103.77468041295643,97.16709263323753,359.2800833696397,-0.053785521645241835,0,0
1,0,-0.008576070625772963,1,0,72,3.2969651952596237,126.93242855697193,360.99642006265515,0.9973183479344716,0,1
1,1,2.9016801011163644,0,0,367,1924.9611691179384,132.6308182999213,361.7889064790579,0.9961485623305342,0,1
1,1,0.011402852645817032,1,0,27,1909.2596059385262,130.6536202860873,360.15023869900864,0.9961305023242709,2,1
1,0,0.024983241412931838,1,0,92,2050.8224176587037,67.12526620628094,360.39855610272105,0.9979860328326744,0,1
1,1,-0.030879732852352456,1,0,216,2310.805465232751,112.57269120486906,359.8576232884155,0.989709619390978,1,1
0,0,-0.020846661777324978,1,0,185,-106.45622727119803,38.12843685844325,357.3436385401146,1.0111888998907217,0,1
0,0,0.02040479460635143,1,2,44,2633.2238460042895,122.68190090640944,358.6039910657675,0.9947745560324545,0,1
1,1,1.9884571747982567,0,0,511,-202.78067692657822,152.48551012375992,359.6846749292351,-0.06048239922181195,2,0
1,1,2.9256426101202835,0,1,451,433.17934075847717,258.3858388151684,358.1519140498025,-0.0018929636785717484,0,0
1,1,-0.022435858561406265,0,0,121,2557.355804222133,79.2687226812574,359.83381052568956,0.9965595335975037,0,1
0,0,-0.017217067783619994,1,0,261,1802.6970809258196,115.02057146638731,361.47683187043674,0.9990563134703387,0,1
1,0,2.9882607105184786,1,0,382,71.97143533615859,229.2483443348945,164.13127591567104,-0.017560872444579566,1,0
1,1,-0.009720109004238203,1,0,111,2533.7321726751293,154.26512086224324,361.840274159644,0.03040774949500656,0,1
0,0,1.0517309839072366,0,0,250,49.244450133142166,106.07628959783517,361.87051850358995,0.9813348436808349,0,1
1,1,0.033169844056577476,1,0,493,228.19408856483656,163.945734268876,359.6721867583025,-0.015728923058421614,0,0
1,1,2.787622606212689,1,0,305,1397.1561844114644,80.93617627865014,175.57591204336447,1.0004044063026245,1,1
1,1,-0.04716108842266424,1,0,389,3507.2833661801583,91.12415530491312,359.3966173344943,0.9879458017580296,0,0
1,0,-0.05186587087636371,1,0,55,2425.5367205980315,129.2560665433466,360.90426154286985,0.990470988154116,2,1
1,1,1.0157446744873113,0,0,364,163.0243882815869,110.43420821175228,359.86985928297827,0.9847575218352597,2,1
2,1,2.0275946651681163,1,0,213,4471.323460302798,106.86059743442529,360.8094990647164,0.9907353839083934,0,1
1,0,0.009011066347637549,1,0,413,183.77657454652928,112.09555142984644,449.45205325528633,0.05163614759532592,0,0
1,1,0.03150785588008911,0,1,225,-73.37480986633786,106.70428212319631,360.92686542401424,0.9994542191524323,2,1
1,1,1.9852791208195482,0,0,260,2177.014065079606,131.55947469287736,211.93711079315528,0.9942507717149383,2,1
2,0,0.004629351751640313,0,0,565,-137.4057285091753,44.18097727700534,361.5365060681041,0.9967167091605523,0,0
1,1,0.9802332137008221,0,0,488,159.08220473749145,136.12239885614537,360.9631770871985,0.9923862955078973,0,1
1,1,2.950437561287629,0,0,476,184.93565066426447,556.9586126776207,361.1937519519819,0.9906189990747968,0,0
1,1,-0.037397664121687525,1,0,163,2657.6605307583122,91.51986275677905,362.11720517111286,0.98590501410756,0,1
1,1,0.010483683812674217,0,0,447,56.19687739182102,132.09394496252278,359.9617632640692,0.9811918751607166,0,0
1,1,1.9088025033351455,1,0,326,1923.1826872386744,114.22507915113366,361.75841555110117,0.9945350127471179,0,1
1,1,0.005547021143070445,1,0,338,1471.223526492899,64.76733573155992,360.3371437218757,0.9849059473356877,1,1
1,1,-0.011184016480588713,0,0,306,2710.58541698411,121.48727642346269,361.84236180022566,0.9923865018059533,0,1
0,0,0.011564677292790015,0,0,-8,2341.962570505289,101.75747878854514,363.5416590959022,0.9930934316859139,0,1
0,0,0.009707137233585758,1,0,97,2265.4379412112194,60.4935520313241,362.9598481105602,1.0076349730285796,0,1
1,1,0.9735923461266927,0,2,518,144.6928973902943,293.6180542268609,360.82459886725377,-0.02189995302991394,2,0
0,0,-0.006277533425164636,0,0,194,-59.39827724717121,55.95494888758371,359.7463646737411,0.9903903980168806,0,0
0,0,-0.008170812759950553,1,0,129,-75.75721342096492,58.06076152046732,360.04171245019893,-0.06571400066704802,0,0
1,0,1.941372270156881,1,0,474,283.91067111342613,234.64646713547359,359.05584065913735,-0.02848935242557344,2,0
1,1,2.9304977655617193,0,0,22,59.49961370449735,113.652842043752,192.55227906371007,1.0060281397858417,2,1
1,1,2.7997469249372293,0,0,318,1723.3509227273175,139.15821707101645,361.80280136668694,0.9986578135655393,1,1
0,0,0.030403544962721695,0,0,60,-8.990396912742375,54.57188355476782,360.95260700866424,0.990335108154222,1,1
1,1,1.9981795477100988,0,0,244,2321.2240680568993,157.64945964270004,362.0915932078047,0.9845756214997835,1,1
1,1,-0.02083981926843051,0,0,386,168.59386519139863,157.5411104359959,360.3253341988683,0.9948943690835067,0,1
1,0,-0.027365859668024822,0,0,316,127.14529624885243,87.89071173587739,360.63343808094214,1.0036679618321196,0,1
0,0,2.9418772796888817,1,0,436,68.08060429005009,52.887427162805125,360.04781447782756,0.9915249758325082,2,1
1,1,0.04577517333942729,1,0,88,9058.170734902118,146.13026370820745,361.88333202842574,-0.08628964282085197,0,0
1,1,2.0079469885766894,0,0,332,2027.4381125670393,131.42440943207035,213.6763001953569,0.9975440734652772,1,1
0,0,-0.0029144545628581593,1,0,360,222.65880100148433,117.23881215199286,360.81869160219406,0.996014714068947,0,1
1,1,0.007575352505772515,0,0,298,1994.1951436796503,91.46071561638112,361.414159561478,1.0059673691392514,2,1
1,1,2.049894969931744,0,0,205,221.97447869651216,110.42491497265755,360.0729949245356,0.9903542115525764,0,1
0,0,-0.051926432685469336,0,0,138,2330.318473359801,89.390887029565,480.9159639698417,-0.052773302668662404,2,0
1,1,-0.001871996906853577,1,0,81,1987.9337890554898,49.22950359428887,359.5182371379251,0.9894685432515758,0,1
1,0,0.00374316043338406,0,0,139,2269.5202594722896,161.83160773640162,360.0506631398301,0.990671322411082,0,1
1,1,2.881784457767163,0,0,310,2671.189628586544,111.78244398090739,470.6764061972704,0.9866318666271938,2,1
0,0,-0.012627782907116344,0,0,193,-24.53413630402966,56.68058813165224,359.02348092957345,0.9959759731784729,2,1
1,1,-0.03383067347897734,0,0,384,1937.422973787192,97.56382374147199,360.1261169476158,0.9992383626714344,1,1
1,1,1.9944338009193712,0,0,341,192.98410420438174,95.24270358253297,195.19218864465898,0.9962928457528055,1,1
0,1,-0.016782494713695244,1,0,337,-104.8527021000889,96.25830611655772,361.1786670624016,0.9891696074501725,1,1
1,1,-0.022096144417604015,0,0,290,389.16069414846436,102.65357403192925,359.8425497136078,0.9921311682888788,2,1
1,1,0.024014671396357927,1,0,311,2256.7131928340414,135.16454798477847,361.8025937991335,0.9866538641492385,1,1
1,0,-0.010160772280771668,0,0,37,2321.5512864472535,26.292894382971028,361.6457511084385,0.9829841589499483,1,1
1,1,2.081036372894624,1,0,70,1606.6740237405172,97.23005668067782,359.5374491450196,0.9886852126718259,1,1
1,1,-0.04775710457970985,0,0,132,2615.9283569665195,62.00252250708406,358.6637074879121,0.9931352055545393,0,1
0,0,1.0226404369124782,1,1,143,-22.441856620924554,127.10735733706754,359.5485426510059,-0.06249166201574084,0,0
0,0,0.0005647668652214843,1,0,108,1807.4514834852469,118.05218173059767,359.95107701233957,1.0035362127524345,1,1
2,0,-0.048256885048279956,0,0,215,1880.104086102329,100.49645004977378,361.47004474091057,0.9954207896521432,0,1
1,1,2.006389387595637,0,0,294,2152.063144335249,114.68087821558508,360.1598971580153,0.9931555824466628,0,1
1,1,0.9984301821354793,1,0,151,1988.5110587527688,108.89664880386982,359.1054972513075,0.9840563633417808,1,1
2,0,0.0320087692273954,1,0,409,-4.721444269897374,81.73091462278929,454.0008560641908,-0.09025487028848743,0,0
1,0,-0.024824684820526775,0,0,119,2039.2965051131823,83.10513427927249,361.8234792220867,0.9941744290364772,1,1
1,1,-0.03696862170281516,1,0,23,2478.531083122908,59.12319289056264,209.33275899679052,1.0014705232901,2,1
1,1,2.767759747343172,0,0,81,5165.297120839334,130.1724501510127,360.9405350566291,0.9943894144226936,2,1
1,1,0.012246487379265225,0,0,297,2037.7554966038897,151.15492689709683,360.48918409358504,0.9974114106736491,2,1
1,0,0.0019372109862106452,1,0,275,2591.887944436872,128.92997977430858,360.18458304403083,0.9859588102929474,1,1
1,1,2.916168781558495,0,0,244,3252.830281326726,154.0902418259323,304.2342927524788,0.014595453339589441,1,1
0,0,0.010474709288935943,0,0,35,2102.459179118318,59.39721606060952,481.115263895382,0.9861007165764405,0,1
1,1,-0.025328819791739114,0,0,396,94.91314046696233,93.4986915057024,358.9801502056995,-0.055819964562374744,0,0
2,0,1.0796124151635915,0,0,472,325.79301894550224,113.39873025242989,360.60933726838147,1.0010435357809622,1,0
1,0,0.006424777948036352,1,0,2,1667.2383264066136,44.98114145893652,486.2892051920472,0.9856123297323457,1,1
1,1,0.9771434035069005,0,0,137,-122.73376765020696,81.6033753019654,362.22913818525376,0.9995100081472866,2,1
1,1,-0.016865718031131436,0,0,171,1983.9006591692373,115.66219055645713,360.058121103152,0.9854959905223577,2,1
1,1,0.9684661695960793,0,1,450,13.071260444941695,134.47521985187274,359.1011251537924,1.0021146897140032,1,1
1,0,0.03811209834813784,0,0,126,193.06813330097867,95.43111143899338,359.391099757141,1.003621749331882,0,0
1,1,2.7905091277517022,0,1,298,2678.8006822590874,109.82984700022648,360.49285259431804,0.9939938319492975,0,1
1,1,0.009933822630111638,0,0,544,72.50145113517816,149.81213073689565,199.87435991767308,-0.00882920495790636,2,0
1,1,0.9896508922571728,0,1,438,293.80986893000573,266.2429290936443,362.78091863683653,-0.097178860547268,1,0
0,0,0.02924540263735153,1,0,106,2163.789046078326,98.01676184703689,359.53437269735207,0.9945105520461202,1,1
1,0,-0.0019412409235478752,1,0,128,2622.8608549441356,96.26563696508046,359.49818116150504,0.9933409913368183,0,1
1,1,-0.00925361569915888,1,0,249,2464.214356802964,175.25010395979473,361.12196036978224,0.9979469681137612,1,1
0,0,-0.021718148413174595,0,0,459,61.69066710675754,88.13581670703351,358.88054379100583,0.019781560391922515,0,0
2,1,1.8972399208957156,0,0,438,2199.1244075860072,149.92008287509805,361.35341310485757,0.9976293035730931,1,1
1,1,2.8116219001833973,0,0,397,4813.406696509095,183.2946291772903,358.9090900520216,-0.13613632806653125,2,0
1,1,0.019859372498975635,0,0,324,5748.196967473346,104.05416546346764,360.9125198529504,0.9986208117032095,0,1
1,1,-0.005791742337203653,0,0,494,2006.421772132685,126.04134716411941,199.00337562297256,0.9888511725152013,1,1
1,1,-0.0034209138039428886,0,0,109,1494.0830723736942,90.36866706740744,361.0383363098928,0.9928101948690312,0,1
1,0,-0.013309401230263813,0,0,139,11365.677676131656,85.57119132691342,361.549876054326,1.001952842690166,2,1
1,1,0.9798355755310351,0,0,123,67.84041977346224,82.17155049038239,361.2928041595737,1.002230547644512,1,1
0,1,0.9826121624732287,0,1,406,-158.40248190175933,87.83995123308188,360.28823687428644,1.0041444793473138,0,1
1,0,1.0578582722148608,0,1,368,286.23447592110796,155.2208532188269,360.62228995191543,0.9876203130164494,0,1
1,0,0.01095809841829176,0,0,179,175.63165376082998,106.34048589626336,358.9229662984543,0.9900843746870706,0,0
1,1,1.0227753028920923,0,1,526,278.58154057799686,260.897915956125,359.3945323817131,0.9958813307218493,0,0
1,0,0.019426052282792126,0,0,71,1952.2980788952889,54.98789658486814,361.6193643649893,0.994544698341668,0,1
1,0,0.0007197675650067233,1,0,160,2524.5899520088487,81.96489125400564,362.1633706573764,0.9902699140012374,0,0
1,1,0.017306975071497182,1,0,-12,2157.4699289589666,55.6149526712195,446.6006728469514,0.9954632275426364,2,1
1,1,-0.013843111023622207,0,0,419,2033.0238495487213,143.03613380342756,361.40718888119557,0.9992329763891213,1,1
1,0,0.008914302080758649,0,0,220,340.655324570921,106.48785798542946,360.2972444520801,0.9849265414358608,1,1
1,1,-0.011402479163961232,0,0,370,117.05498795394794,101.51482288253584,360.1144514170121,-0.0912950511152486,0,0
1,0,-0.016737893513867754,0,0,126,133.76338755688414,82.32761447790654,462.32329566555734,-0.06554020923792458,2,0
1,1,-0.03387540252102333,1,0,145,1960.92092197945,122.66487272125971,360.41519813911697,0.9876222182980152,1,1
1,1,-0.010818523445128002,0,0,273,4289.385327260149,154.6327053062979,359.7994525140694,1.004944367825606,2,1
1,1,1.9991265148531723,0,0,409,403.6014971755437,182.1154826196313,360.7440404604786,-0.09420772167351917,1,0
0,0,-0.04034717291546529,0,2,104,92.41332775825182,92.30931526993889,359.10762278120444,0.03758161372903852,2,1
1,1,-0.013844415997652525,0,0,287,2795.774266934325,163.06230434347222,362.7221697361326,0.9986566474360229,2,1
1,1,-0.02417756324493737,0,2,150,-22.892496734941965,78.86108710798487,361.2658980637246,0.9993871072271794,2,1
1,0,-0.08608210507180801,1,1,171,73.53766473621184,120.56877754380994,468.32794685036106,0.990602261161364,1,1
1,1,-0.0015599999394224923,1,0,319,2104.691849340813,135.259882295882,360.69827528306814,0.9869705058780301,1,1
1,1,0.009093118925372838,0,0,40,2451.071929720517,89.93841236069987,197.46675977702026,0.9861841720746565,0,1
1,1,0.014835138893105199,0,0,205,193.33519866206984,91.61709863582281,359.373447411256,0.9838608245228007,2,1
1,1,1.0703778247177576,0,0,222,6262.653980346484,120.54979123571393,207.24537858912296,0.9975646417781932,1,1
0,0,0.9796578223258906,1,1,377,-130.17630031093674,117.2614080465922,361.5071417620311,0.9964406312829418,1,1
0,0,-0.03231045642238866,1,0,209,-183.51397169808274,61.32635845736623,492.5622996167011,0.014707472790997508,0,0
2,0,0.932414642353448,0,0,355,71.3270047522557,67.83131826772798,200.1320084097508,0.9873761810870918,0,1
1,1,-0.018048494568603697,0,0,91,2789.097398722695,118.90259315264406,198.8164190311173,0.9978988376862836,0,1
0,0,2.8943864351793835,0,1,504,223.57063311266717,90.81945926020558,359.0035821027735,0.9979586486253906,0,0
1,1,2.900226529269351,0,0,454,1795.4635381884862,115.75992277112803,359.58679685690186,0.9983460303791268,1,1
0,0,-0.06792403360121871,1,0,85,-67.9891473834944,100.17833850487617,360.13887084229924,0.9867880104520076,0,1
0,0,-0.02819297915364696,0,0,218,-46.78966087787321,63.80916582827547,449.2951413752349,-0.032718679134434325,0,0
1,1,1.9822984064867062,0,1,296,1582.0662598409745,465.66485364043746,362.8941242811152,0.9978665284848431,1,1
1,1,-0.011944188929992302,0,0,357,3958.1821971088384,161.7716802301622,358.3333535822868,0.9927611742852781,0,1
1,1,2.925951252842738,0,0,340,5479.615004812756,137.73309920011863,361.8927436649876,0.9819588675295172,0,0
0,0,-0.04832706452582304,0,0,238,2081.3153982586355,99.56962331099356,157.5866407535377,0.9992584163240107,1,1
1,1,3.0303089312197917,0,0,138,1490.6401357749032,131.06767207321244,298.0374596054146,0.9943160526519608,0,1
1,1,1.989481591862922,0,1,235,115.61095496351844,77.91421591791024,360.2946454791482,0.992534020289207,0,1
1,1,1.0213673818323465,0,0,422,93.71036274468494,97.8924977675536,197.69744751800235,0.9861078527039084,0,1
1,1,0.9166257693047826,0,0,292,7248.3892087869535,89.8085457135134,186.9859464998384,0.9933677694195852,2,1
1,0,-0.024385904758211892,1,0,285,-154.99703125515938,71.47255118801087,297.50217471838357,0.9922844080718266,0,0
1,1,0.026547894457865654,0,0,341,4454.664032305224,96.257105730278,198.31619675564775,0.9928067016875244,1,1
0,0,0.9907433687809558,1,0,193,82.21473659875949,76.93254605196483,360.77539035742126,0.9965167217917839,0,1
0,1,-0.007744829703706916,1,0,149,-90.06436548680266,109.86203364839763,359.7000828967586,0.9998982842415288,1,1
1,1,1.940949144957731,0,0,372,192.94854529196795,142.22920802946226,303.24135739169935,-0.005834949123322154,2,0
0,0,0.0037545064302753964,1,0,359,-66.12838037436642,102.9273722729983,360.02337019038674,0.9957944936216038,1,1
1,1,0.03740122480839055,1,0,124,1624.509787978558,138.9100595858246,360.1990457945218,0.9962852585962942,2,1
1,1,0.9881633597587357,0,1,482,382.08210496419406,256.97088914022885,184.92618150174982,0.9914154191670218,1,0
1,1,-0.018891069195040074,0,0,153,2186.9884458953,68.16560863267469,360.0833830021339,0.9855257559596671,2,1
1,1,0.02027551465460028,1,0,384,2059.7618550971592,151.42918876728345,362.70214146139733,0.998306271635864,1,1
1,1,0.009593383719270696,0,0,369,1970.6279688267568,157.35881238503566,359.92172991279523,0.9940346769807618,2,1
